Instances,smodels/default-n1,claspInternal/crafted-n1,cmodels/default-n1
ASPExtended/BoundedSpanningTree/104_rand_45_250_1727037601_0.gph.lp.gz,900,0.951611,7.83836
ASPExtended/ASP-Comp-2007-Lparse/SLparse/verifyTest-variableSearchSpace/vtvss_test24.gz,0.0887269,0.0311191,0.109515
ASPExtended/planning/coins/coins11.lp-24-9547.sm.gz,900,900,900
ASPExtended/Sokoban-Hard/handmade_soko024.lp-17-211.sm.gz,900,88.9609,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w7_g2_s2.dlv.dat.lp.lp.gz,0.0219451,0.0125249,0.0148899
ASPExtended/SolitaireBackward/solitare_backward_t16_p17.lp.lp.gz,900,0.092965,2.82517
ASPExtended/ASP-Comp-2009-Lparse/CompHierarchicalClustering/xy.12.x.12.r.4.274529373.784913.data_k=3_l=3_unsat.gph.gz,5.52408,0.53643,0.918933
ASPExtended/laby/laby_12_12_04.lp.gz,900,900,416.51
ASPExtended/WeightedSpanningTree/206_rand_32_145_1872937399_0.gph.lp.gz,9.96699,0.32645,1.47811
ASPExtended/ASP-Comp-2009-Lparse/CompEdgeMatching/edge-matching-width=9-height=9-colours=12.gz,61.9168,0.209479,38.9003
ASPExtended/RicochetRobots/rr12-08.sm.gz,900,805.722,194.112
ASPExtended/Sokoban-Hard/handmade_soko031.lp-17-547.sm.gz,900,174.612,663.254
ASPExtended/ASP-Comp-2009-Lparse/CompHanoi/mgs_towers-hanoi.80_7.gz,900,7.62231,3.90599
ASPExtended/WeightBoundedDominatingSetSuite/rand_100_400_1159666138_3.gph.lp.gz,900,1.09552,6.06849
ASPExtended/TowersOfHanoiCompetition/mgs_towers-hanoi.16_56.6.lp.gz,900,33.5839,5.33025
ASPExtended/planning/dispose/p03_09.lp-19-20100.sm.gz,900,900,636.145
ASPExtended/SocialGolfer/csp010-SocialGolfer_w3_g4_s6.dlv.dat.lp.lp.gz,900,900,491.793
ASPExtended/planning/dispose/p02_08.lp-15-432.sm.gz,900,304.281,1.01085
ASPExtended/Sokoban-Hard/handmade_soko013.lp-40-20100.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompEdgeMatching/edge-matching-width=9-height=9-colours=14.gz,71.2725,0.26462,37.2359
ASPExtended/hardwareASP/hard_inst_12_10_31636.gr.gz,900,900,27.3965
ASPExtended/ASP-Comp-2009-Lparse/CompLabyrinth/laby_21_21_16.lp.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-asymmetric-time=24.gz,523.24,0.075787,0.597649
ASPExtended/BoundedSpanningTree/104_rand_45_250_1727044175_0.gph.lp.gz,73.7096,1.0503,8.20817
ASPExtended/ASP-Comp-2011-Lparse/26-Solitaire/16-solitaire-50-0.asp.gz,900,900,5.50259
ASPExtended/SocialGolfer/csp010-SocialGolfer_w7_g3_s2.dlv.dat.lp.lp.gz,531.493,0.0714811,0.603424
ASPExtended/laby/laby_20_20_20.lp.gz,900,900,900
ASPExtended/Sokoban-Hard/handmade_soko027.lp-17-859.sm.gz,900,351.623,900
ASPExtended/planning/comm/p16.lp-39-156.sm.gz,900,59.2268,900
ASPExtended/planning/comm/p14.lp-41-20100.sm.gz,900,900,900
ASPExtended/WeightedSpanningTree/207_rand_35_138_2077159055_0.gph.lp.gz,28.5828,0.440192,1.64085
ASPExtended/coala/blocksworld/coala_b13_19.lparse.gz,900,248.272,130.65
ASPExtended/gridpuzzle/masyu-3.lp.lp.gz,6.88974,3.61216,5.20096
ASPExtended/SocialGolfer/csp010-SocialGolfer_w8_g4_s6.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init3.gz,900,6.54174,15.4881
ASPExtended/RicochetRobots/rr02-10.sm.gz,900,900,189.353
ASPExtended/TowersOfHanoiCompetition/mgs_towers-hanoi.42_6.lp.gz,43.8116,2.34819,63.5386
ASPExtended/Sokoban-Hard/handmade_soko026.lp-18-1245.sm.gz,900,493.773,900
ASPExtended/planning/dispose/p02_06.lp-15-279.sm.gz,900,0.895788,0.651599
ASPExtended/laby/laby_20_20_12.lp.gz,900,900,900
ASPExtended/HamiltonClumpy/20/clumpy-20x20_04.sm.gz,900,1.82269,7.77271
ASPExtended/graph_colouring/graph-colouring-nodes=130-density=0.1-instance=4.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompGraphPartitioning/rand_30_300_1235855358_0_k=6_v=6_e=30_sat.gph.gz,900,0.096258,9.79138
ASPExtended/SolitaireForward/solitare_forward_t15.lp.lp.gz,1.49752,0.0758409,0.490471
ASPExtended/hardwareASP/hard_inst_9_9_8242.gr.gz,900,900,73.3971
ASPExtended/hardwareASP/hard_inst_8_6_14856.gr.gz,900,900,23.3065
ASPExtended/WeightedSpanningTree/206_rand_32_145_1872946789_0.gph.lp.gz,12.7665,0.34184,1.35843
ASPExtended/ASP-Comp-2009-Lparse/CompEdgeMatching/edge-matching-width=10-height=10-colours=8.gz,153.223,0.283939,157.697
ASPExtended/ASP-Comp-2007-Lparse/SLparse/TowersOfHanoiCompetition/mgs_towers-hanoi.16_50.6.gz,120.61,4.42513,2.03641
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/tsp_rand_70_300_1155482584_8.lp.gz,0.129983,0.018426,432.753
ASPExtended/hardwareASP/hard_inst_12_10_20873.gr.gz,900,900,27.5817
ASPExtended/laby/laby_17_17_02.lp.gz,900,236.927,406.79
ASPExtended/ASP-Comp-2011-Lparse/22-HanoiTower/46-hanoi_tower-100-0.asp.gz,900,575.542,65.321
ASPExtended/laby/laby_12_12_06.lp.gz,900,19.0629,900
ASPExtended/EqTest/qeq.07.lp.gz,0.0961639,0.021594,0.205424
ASPExtended/HamiltonianPath/hampath.ngrnd.2.lp.gz,900,0.0299121,0.114575
ASPExtended/BoundedSpanningTree/122_rand_35_250_1700138097_0.gph.lp.gz,900,0.554981,4.88663
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721329185.dat.gz,20.8544,2.88868,4.73301
ASPExtended/ggp/pancakes.gdlclingo.pl.gr.gz,1.23533,0.723742,1.16941
ASPExtended/SocialGolfer/csp010-SocialGolfer_w5_g6_s2.dlv.dat.lp.lp.gz,0.04396,0.0297069,0.092348
ASPExtended/SolitaireForward/solitare_forward_t22.lp.lp.gz,3.47545,0.156513,0.648723
ASPExtended/laby/laby_19_19_09.lp.gz,900,37.7825,372.114
ASPExtended/Sokoban-Hard/handmade_soko043.lp-18-20100.sm.gz,900,900,900
ASPExtended/coala/blocksworld/coala_b15_21.lparse.gz,900,900,138.964
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/15.8.schur.lp.gz,900,0.142234,26.4145
ASPExtended/planning/dispose/p04_09.lp-20-20100.sm.gz,900,900,477.257
ASPExtended/RicochetRobots/rr03-09.sm.gz,900,900,376.058
ASPExtended/SolitaireBackward/solitare_backward_t27_p28.lp.lp.gz,900,0.880109,900
ASPExtended/planning/comm/p12.lp-36-4981.sm.gz,900,459.682,900
ASPExtended/RicochetRobots/rr08-07.sm.gz,900,222.156,97.698
ASPExtended/ASP-Comp-2009-Lparse/CompMazeGeneration/maze-generation-width=19-height=19-density=0.01-run=5.gz,0.128716,0.0382749,0.078742
ASPExtended/HamiltonianPath/hampath.ngrnd.8.lp.gz,900,0.0437441,0.109091
ASPExtended/SocialGolfer/csp010-SocialGolfer_w5_g4_s6.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/Sokoban-Hard/handmade_soko018.lp-18-853.sm.gz,900,344.793,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w2_g5_s6.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.19.lp.gz,1.56271,0.0631131,0.11263
ASPExtended/benchmarks/qeq.10.lp.gz,7.85111,0.683388,2.19873
ASPExtended/RicochetRobots/rr08-13.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompFastfood/a7.3.4.tweaked.5.asp.gz,124.979,0.218785,55.9961
ASPExtended/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.26.lp.gz,5.36357,0.0470159,0.071466
ASPExtended/SocialGolfer/csp010-SocialGolfer_w2_g5_s2.dlv.dat.lp.lp.gz,0.0256709,0.0154851,0.0329909
ASPExtended/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.2.lp.gz,0.053388,0.022258,0.0619991
ASPExtended/ASP-Comp-2009-Lparse/CompFastfood/a5.8.70.asp.gz,70.7654,4.64887,206.351
ASPExtended/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-edge-time=30.gz,900,900,488.956
ASPExtended/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_200_800_1159728969_11.lp.gz,900,0.650844,900
ASPExtended/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=8.sm.gz,900,900,900
ASPExtended/planning/comm/p10.lp-30-159.sm.gz,900,39.5419,816.13
ASPExtended/TowersOfHanoiCompetition/mgs_towers-hanoi.32_63.6.lp.gz,33.415,0.470172,1.85454
ASPExtended/ASP-Comp-2011-Lparse/26-Solitaire/27-solitaire-50-0.asp.gz,900,900,900
ASPExtended/planning/comm/p00.lp-49-154.sm.gz,900,31.3457,900
ASPExtended/planning/dispose/p03_05.lp-15-464.sm.gz,900,283.058,42.0537
ASPExtended/HamiltonianCycle/rand_100_800_1155012316_0.gph.lp.gz,900,0.02783,0.297289
ASPExtended/Sokoban-Hard/handmade_soko029.lp-32-6805.sm.gz,900,900,900
ASPExtended/planning/dispose/p02_05.lp-20-112.sm.gz,900,32.4775,51.7362
ASPExtended/SocialGolfer/csp010-SocialGolfer_w2_g2_s2.dlv.dat.lp.lp.gz,0.00946603,0.0118399,0.011365
ASPExtended/Sokoban-Hard/handmade_soko014.lp-19-3335.sm.gz,900,825.719,900
ASPExtended/SchurNumbers/15.5.schur.sm.gz,900,2.46802,48.8622
ASPExtended/SocialGolfer/csp010-SocialGolfer_w5_g3_s5.dlv.dat.lp.lp.gz,103.352,3.39805,0.672473
ASPExtended/ASP-Comp-2009-Lparse/CompGeneralizedSlitherlink/penrose.35.asp.gz,0.0679181,0.041689,0.395283
ASPExtended/ASP-Comp-2009-Lparse/CompLabyrinth/laby_19_19_14.lp.gz,900,3.7194,30.9308
ASPExtended/ASP-Comp-2009-Lparse/CompKnightTour/knightTour.in10.gz,900,851.014,900
ASPExtended/ASP-Comp-2011-Lparse/20-Numberlink/87-numberlink-0-0.asp.gz,900,900,900
ASPExtended/laby/laby_19_19_01.lp.gz,900,7.49757,31.8028
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721301641.dat.gz,47.4303,2.68586,3.76737
ASPExtended/SocialGolfer/csp010-SocialGolfer_w3_g3_s3.dlv.dat.lp.lp.gz,0.0181341,0.0119299,0.0312081
ASPExtended/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=5.sm.gz,900,900,900
ASPExtended/hardwareASP/hard_inst_11_12_22408.gr.gz,900,900,61.727
ASPExtended/ASP-Comp-2009-Lparse/CompFastfood/a2.9.32.asp.gz,60.2539,2.79049,26.0253
ASPExtended/laby/laby_12_12_17.lp.gz,900,21.4575,103.071
ASPExtended/HamiltonClumpy/21/clumpy-21x21_02.sm.gz,3.34139,0.274844,7.17156
ASPExtended/laby/laby_14_14_01.lp.gz,900,900,900
ASPExtended/Sokoban-Hard/handmade_soko043.lp-15-248.sm.gz,900,72.9353,130.412
ASPExtended/hardwareASP/hard_inst_12_10_30489.gr.gz,900,900,27.2407
ASPExtended/ASP-Comp-2009-Lparse/CompWireRouting/wire.15.x.15.b.10.a.10_unsat.data.gz,900,5.3063,83.5401
ASPExtended/planning/comm/p17.lp-44-183.sm.gz,900,47.2784,900
ASPExtended/Sokoban-Hard/handmade_soko041.lp-16-20100.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.42.lp.gz,0.0362919,0.023909,0.058796
ASPExtended/HamiltonianPath/gryzzles.10.lp.gz,0.082872,0.0228609,0.104312
ASPExtended/ASP-Comp-2009-Lparse/CompEdgeMatching/edge-matching-width=8-height=8-colours=14.gz,29.1486,0.146847,13.349
ASPExtended/laby/laby_22_22_15.lp.gz,900,900,900
ASPExtended/planning/comm/p19.lp-54-240.sm.gz,900,165.736,15.6435
ASPExtended/SolitaireBackward/solitare_backward_t26_p27.lp.lp.gz,900,0.950913,75.0317
ASPExtended/SocialGolfer/csp010-SocialGolfer_w6_g2_s5.dlv.dat.lp.lp.gz,0.0190599,0.0148629,0.0526491
ASPExtended/Sokoban-Hard/handmade_soko014.lp-18-1374.sm.gz,900,468.133,900
ASPExtended/ASP-Comp-2011-Lparse/33-MazeGeneration/22-maze_generation-0-0.asp.gz,1.08188,0.1167,0.289946
ASPExtended/planning/coins/coins12.lp-25-423.sm.gz,900,101.267,173.076
ASPExtended/HamiltonianPath/gryzzles.17.lp.gz,0.32248,0.0204029,0.0635241
ASPExtended/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.67.steps.10.asp.gz,13.0167,0.176758,0.755683
ASPExtended/SolitaireBackward/solitare_backward_t28_p29.lp.lp.gz,900,161.53,900
ASPExtended/hardwareASP/hard_inst_10_5_12241.gr.gz,900,900,50.1197
ASPExtended/CarSequencing/001.benchmark2_10classes.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/benchmarks/qeq.11.lp.gz,40.7985,3.42677,11.7617
ASPExtended/SocialGolfer/csp010-SocialGolfer_w4_g5_s2.dlv.dat.lp.lp.gz,0.0234329,0.0202201,0.055901
ASPExtended/ASP-Comp-2009-Lparse/CompConnectedDominatingSet/rand_60_400_1235843083_0_k=5_unsat.gph.gz,23.4995,2.71183,2.27563
ASPExtended/laby/laby_22_22_04.lp.gz,900,33.3187,97.7875
ASPExtended/laby/laby_14_14_12.lp.gz,900,5.10012,61.9647
ASPExtended/HamiltonianCycle/rand_100_800_1155012316_5.gph.lp.gz,0.5702,0.0368161,0.354223
ASPExtended/ASP-Comp-2007-Lparse/SLparse/SchurCompetition/15.10.schur.gz,900,52.582,303.444
ASPExtended/Sokoban-Hard/handmade_soko044.lp-20-321.sm.gz,900,67.1678,900
ASPExtended/planning/dispose/p02_05.lp-18-251.sm.gz,900,408.893,3.51581
ASPExtended/hardwareASP/hard_inst_12_5_4301.gr.gz,900,900,135.758
ASPExtended/hardwareASP/hard_inst_5_9_26497.gr.gz,900,614.56,7.41712
ASPExtended/Sokoban-Hard/handmade_soko047.lp-19-8149.sm.gz,900,900,900
ASPExtended/HamiltonianPath/gryzzles.9.lp.gz,1.43763,0.020253,0.069814
ASPExtended/SolitaireBackward/solitare_backward_t10_p11.lp.lp.gz,900,0.0677071,0.843639
ASPExtended/laby/laby_16_16_09.lp.gz,900,5.27201,18.8133
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_9.lp.gz,0.123899,0.020758,277.321
ASPExtended/SocialGolfer/csp010-SocialGolfer_w4_g6_s3.dlv.dat.lp.lp.gz,0.083819,0.0402851,0.197707
ASPExtended/hardwareASP/hard_inst_5_5_4532.gr.gz,900,5.00423,2.81599
ASPExtended/ASP-Comp-2009-Lparse/CompSchurNumbers/20.7.schur.lp.gz,194.371,0.195872,0.435291
ASPExtended/SchurCompetition/15.6.schur.lp.gz,900,76.448,387.838
ASPExtended/hardwareASP/hard_inst_7_6_1974.gr.gz,900,900,13.0534
ASPExtended/ggp/troublemaker02.gdlclingo.pl.gr.gz,0.335533,0.023512,0.099759
ASPExtended/laby/laby_19_19_07.lp.gz,900,900,900
ASPExtended/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_3.gph.lp.gz,900,112.306,520.459
ASPExtended/ASP-Comp-2009-Lparse/CompSudoku/sudoku.in10.gz,0.72453,0.253928,4.05626
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721347806.dat.gz,64.0499,2.75641,2.49964
ASPExtended/planning/comm/p13.lp-36-3298.sm.gz,900,159.699,900
ASPExtended/planning/comm/p15.lp-38-3780.sm.gz,900,462.309,900
ASPExtended/hardwareASP/hard_inst_6_10_31516.gr.gz,900,900,14.3455
ASPExtended/ASP-Comp-2011-Lparse/10-SokobanDecision/12-sokoban_decision-0-0.asp.gz,900,2.81046,7.8403
ASPExtended/TowersOfHanoiCompetition/mgs_towers-hanoi.42_7.lp.gz,269.643,77.7983,3.55245
ASPExtended/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=9.sm.gz,900,900,900
ASPExtended/SocialGolfer/csp010-SocialGolfer_w6_g6_s5.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/planning/dispose/p04_03.lp-18-20100.sm.gz,900,900,900
ASPExtended/planning/comm/p06.lp-29-3531.sm.gz,900,900,68.7161
ASPExtended/WeightedSpanningTree/201_rand_30_140_1147043744_0.gph.lp.gz,13.8153,0.27741,1.14993
ASPExtended/ASP-Comp-2007-Lparse/SLparse/15-PuzzleCompetition/15-puzzle.init14.gz,900,30.7849,15.2624
ASPExtended/planning/dispose/p03_04.lp-19-15341.sm.gz,900,900,322.734
ASPExtended/planning/coins/coins08.lp-25-8121.sm.gz,900,107.75,310.036
ASPExtended/HamiltonClumpy/08/clumpy-08x08_08.sm.gz,0.036467,0.01379,0.0527351
ASPExtended/laby/laby_12_12_03.lp.gz,79.9478,6.26012,3.7807
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/tsp_rand_70_300_1155482584_9.lp.gz,0.118314,0.021654,173.582
ASPExtended/planning/coins/coins07.lp-21-429.sm.gz,900,308.529,69.5775
ASPExtended/WeightedSpanningTree/206_rand_32_145_1872928657_0.gph.lp.gz,14.2728,0.348995,1.50211
ASPExtended/graph_colouring/graph-colouring-nodes=150-density=0.1-instance=9.sm.gz,900,900,443.588
ASPExtended/CarSequencing/benchmark2_13classes.dlv.dat.lp.lp.gz,900,900,900
ASPExtended/laby/laby_18_18_15.lp.gz,900,900,93.4291
ASPExtended/Sokoban-Hard/handmade_soko025.lp-18-937.sm.gz,900,228.879,900
ASPExtended/planning/coins/coins07.lp-19-523.sm.gz,900,162.66,51.4048
ASPExtended/laby/laby_17_17_05.lp.gz,900,900,900
ASPExtended/planning/comm/p19.lp-57-3476.sm.gz,900,754.616,14.6556
ASPExtended/SocialGolfer/csp010-SocialGolfer_w5_g4_s4.dlv.dat.lp.lp.gz,0.0591621,0.043439,0.155731
ASPExtended/ASP-Comp-2011-Lparse/20-Numberlink/123-numberlink-0-0.asp.gz,900,3.63107,900
ASPExtended/laby/laby_19_19_16.lp.gz,900,900,900
ASPExtended/graph_colouring/graph-colouring-nodes=140-density=0.1-instance=1.sm.gz,900,324.309,513.591
ASPExtended/Sokoban-Hard/handmade_soko031.lp-21-20100.sm.gz,900,900,900
ASPExtended/planning/dispose/p02_07.lp-16-209.sm.gz,900,155.503,2.26565
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721286911.dat.gz,56.0199,4.66448,7.07085
ASPExtended/TowersOfHanoiCompetition/mgs_towers-hanoi.39_6.lp.gz,263.713,10.3419,58.7221
ASPExtended/gridpuzzle/nurikabe-9.lp.lp.gz,199.698,900,900
ASPExtended/ASP-Comp-2007-Lparse/SLparse/SocialGolfer/csp010-SocialGolfer_w8_g3_s6.dlv.dat.lp.gz,410.365,900,3.32343
ASPExtended/ASP-Comp-2011-Lparse/12-KnightTour/08-knight_tour-40-0.asp.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompTravellingSalesperson/rand_70_300_1155482584_8.lp.gz,0.139214,0.020143,321.928
ASPExtended/graph_colouring/graph-colouring-nodes=125-density=0.1-instance=5.sm.gz,0.764917,1.59385,6.76003
ASPExtended/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.77.steps.9.asp.gz,0.453265,0.042722,0.396451
ASPExtended/laby/laby_11_11_07.lp.gz,466.177,1.98341,2.06359
ASPExtended/hardwareASP/hard_inst_10_6_31235.gr.gz,900,900,62.2287
ASPExtended/laby/laby_17_17_16.lp.gz,900,900,900
ASPExtended/CarSequencing/001.benchmark2_6classes.dlv.dat.lp.lp.gz,0.0212779,0.0213501,0.231457
ASPExtended/ASP-Comp-2009-Lparse/CompFastfood/a7.3.0.tweaked.5.asp.gz,97.9114,0.211402,57.8158
ASPExtended/planning/comm/p17.lp-52-20100.sm.gz,900,900,900
ASPExtended/planning/coins/coins08.lp-24-424.sm.gz,900,237.987,240.393
ASPExtended/ASP-Comp-2009-Lparse/CompGraphColouring/graph-colouring-nodes=135-density=0.1-instance=2.gz,900,50.4938,3.82364
ASPExtended/Sokoban-Hard/handmade_soko046.lp-17-888.sm.gz,900,282.079,900
ASPExtended/laby/laby_19_19_11.lp.gz,900,900,900
ASPExtended/planning/dispose/p05_02.lp-15-154.sm.gz,900,19.7197,12.1263
ASPExtended/HamiltonianCycle/rand_200_1800_1154991214_4.gph.lp.gz,4.24803,0.197496,6.27895
ASPExtended/HamiltonianCycle/rand_100_800_1155012316_7.gph.lp.gz,900,0.036897,1.12217
ASPExtended/SocialGolfer/csp010-SocialGolfer_w5_g2_s6.dlv.dat.lp.lp.gz,0.025013,0.014019,0.061888
ASPExtended/ASP-Comp-2009-Lparse/CompLabyrinth/laby_18_18_04.lp.gz,900,10.4997,21.2256
ASPExtended/gridpuzzle/heyawake-5.lp.lp.gz,0.677451,0.422549,2.07787
ASPExtended/SocialGolfer/csp010-SocialGolfer_w8_g5_s2.dlv.dat.lp.lp.gz,0.0699591,0.0274611,0.092768
ASPExtended/SocialGolfer/csp010-SocialGolfer_w7_g2_s6.dlv.dat.lp.lp.gz,0.0237679,0.017263,0.080011
ASPExtended/planning/comm/p07.lp-29-1010.sm.gz,900,900,96.6448
ASPExtended/hardwareASP/hard_inst_10_10_5922.gr.gz,900,900,149.274
ASPExtended/SocialGolfer/csp010-SocialGolfer_w2_g5_s3.dlv.dat.lp.lp.gz,0.0265809,0.0211989,0.0669721
ASPExtended/laby/laby_15_15_05.lp.gz,900,97.1514,254.307
ASPExtended/SolitaireBackward/solitare_backward_t37_p38.lp.lp.gz,0.157805,0.050308,0.145136
ASPExtended/HamiltonianPath/gryzzles.8.lp.gz,0.127045,0.021689,0.0584761
ASPExtended/coala/hanoi/coala_h05_126.lparse.gz,900,900,28.5819
ASPExtended/searchTest-plain/stp_sequence4-ss4.lp.gz,900,66.9118,900
ASPExtended/laby/laby_11_11_10.lp.gz,900,1.58922,8.22877
ASPExtended/ASP-Comp-2009-Lparse/CompBlockedNQueens/156.48.1960.36.1721328612.dat.gz,11.8512,2.48852,4.89882
ASPExtended/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.57.steps.12.asp.gz,22.3596,0.179459,0.395764
ASPExtended/hardwareASP/hard_inst_5_10_28048.gr.gz,900,393.015,7.74129
ASPExtended/ASP-Comp-2009-Lparse/CompLabyrinth/laby_22_22_13.lp.gz,900,54.7571,900
ASPExtended/graph_colouring/graph-colouring-nodes=145-density=0.1-instance=3.sm.gz,900,590.954,193.138
ASPExtended/Sokoban-Hard/handmade_soko019.lp-19-623.sm.gz,900,183.626,900
ASPExtended/CarSequencing/benchmark1_11classes.dlv.dat.lp.lp.gz,0.0494721,0.0403379,1.29121
ASPExtended/hardwareASP/hard_inst_8_5_15086.gr.gz,900,900,19.6026
ASPExtended/hardwareASP/hard_inst_5_8_22173.gr.gz,900,222.858,5.27159
ASPExtended/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_7.lp.gz,900,0.959492,170.879
ASPExtended/HamiltonianPath/gryzzles.0.lp.gz,900,0.117009,2.44717
ASPExtended/SocialGolfer/csp010-SocialGolfer_w4_g4_s5.dlv.dat.lp.lp.gz,900,900,428.727
ASPExtended/hardwareASP/hard_inst_9_10_17366.gr.gz,900,900,71.8674
ASPExtended/Sokoban-Hard/handmade_soko027.lp-20-16844.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompChannelRouting/channelRoute.in10.gz,1.44448,0.090486,0.928532
ASPExtended/SolitaireForward/solitare_forward_t14.lp.lp.gz,1.21177,0.061123,0.407548
ASPExtended/ASP-Comp-2007-Lparse/SLparse/RLP-150/lp.150.00675.26.gz,12.2839,0.267465,0.673725
ASPExtended/Sokoban-Hard/handmade_soko021.lp-15-293.sm.gz,900,141.146,900
ASPExtended/laby/laby_18_18_14.lp.gz,7.84063,1.3344,13.5134
ASPExtended/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.36.steps.10.asp.gz,13.2279,0.294662,0.648081
ASPExtended/ASP-Comp-2009-Lparse/CompSolitaire/solitaire-edge-time=29.gz,900,15.8142,5.54798
ASPExtended/laby/laby_22_22_14.lp.gz,900,779.493,900
ASPExtended/hardwareASP/hard_inst_8_7_4924.gr.gz,900,900,35.42
ASPExtended/hardwareASP/hard_inst_10_6_11320.gr.gz,900,900,64.9201
ASPExtended/SocialGolfer/csp010-SocialGolfer_w4_g5_s3.dlv.dat.lp.lp.gz,0.054541,0.027053,0.112971
ASPExtended/TowersOfHanoiCompetition/mgs_towers-hanoi.34_6.lp.gz,4.13097,1.63426,16.2761
ASPExtended/ASP-Comp-2009-Lparse/CompWeightBoundedDominatingSet/rand_150_600_1159731678_17.lp.gz,900,12.3193,900
ASPExtended/SolitaireBackward/solitare_backward_t34_p35.lp.lp.gz,0.134477,0.047567,0.107659
ASPExtended/planning/comm/p10.lp-33-1004.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompSokoban/duthen-990602.37.steps.10.asp.gz,70.8401,0.683085,1.62821
ASPExtended/ggp/blocksworldparallel.gdlclingo.pl.gr.gz,0.0979431,0.194762,1.56555
ASPExtended/laby/laby_11_11_11.lp.gz,900,0.807465,13.1255
ASPExtended/ASP-Comp-2009-Lparse/CompEdgeMatching/edge-matching-width=10-height=10-colours=9.gz,133.064,0.291485,155.681
ASPExtended/HamiltonianCycle/rand_200_1800_1154991214_9.gph.lp.gz,4.17,0.0802149,9.28479
ASPExtended/ASP-Comp-2011-Lparse/17-Labyrinth/131-labyrinth-17-0.asp.gz,900,1.88443,7.04996
ASPExtended/ASP-Comp-2007-Lparse/SLparse/HamiltonianPath/gryzzles.30.gz,367.402,0.047678,0.09103
ASPExtended/BoundedSpanningTree/122_rand_35_250_1700165461_0.gph.lp.gz,18.1076,0.572978,4.70262
ASPExtended/ASP-Comp-2011-Lparse/10-SokobanDecision/50-sokoban_decision-0-0.asp.gz,900,170.628,157.501
ASPExtended/ASP-Comp-2007-Lparse/SLparse/verifyTest-variableSearchSpace/vtvss_test22.gz,0.075865,0.0323,0.101463
ASPExtended/hardwareASP/hard_inst_8_7_11562.gr.gz,900,900,33.3215
ASPExtended/ASP-Comp-2009-Lparse/CompHamiltonianPath/gryzzles.41.lp.gz,13.6118,0.0434539,0.10596
ASPExtended/planning/dispose/p03_04.lp-16-606.sm.gz,900,218.684,132.439
ASPExtended/RicochetRobots/rr10-10.sm.gz,900,900,900
ASPExtended/HamiltonianPath/gryzzles.32.lp.gz,7.62533,0.0301411,0.158412
ASPExtended/RicochetRobots/rr08-10.sm.gz,900,900,900
ASPExtended/Sokoban-Hard/handmade_soko001.lp-19-20100.sm.gz,900,900,900
ASPExtended/ASP-Comp-2009-Lparse/CompGraphPartitioning/rand_24_250_1235873539_0_k=3_v=9_e=15_unsat.gph.gz,8.95779,0.88983,4.66018
ASPExtended/ASP-Comp-2009-Lparse/CompEdgeMatching/edge-matching-width=10-height=10-colours=7.gz,130.404,0.298309,175.156
